CustomerID,BirthYear,Age,Education,Marital_Status,Income,NumberOfKidsAtHome,NumberOfTeensAtHome,TotalNumberOfChildren,EnrollmentDate,DaysSinceEnrollment,Recency,HasComplained,AmountSpentOnWines,AmountSpentOnFruits,AmountSpentOnMeat,AmountSpentOnFish,AmountSpentOnSweets,AmountSpentOnGold,TotalSpending,NumberOfDealsPurchases,NumberOfWebPurchases,NumberOfCatalogPurchases,NumberOfStorePurchases,TotalNumberOfPurchases,NumberOfWebVisitsPerMonth,AcceptedCampaign1,AcceptedCampaign2,AcceptedCampaign3,AcceptedCampaign4,AcceptedCampaign5,AcceptedLastCampaign,TotalAcceptedCampaigns
1964,1951,63,Graduation,Together,86610,0,0,0,2013-09-05,297,66,0,446,107,768,33,196,53,1603,1,5,6,6,18,2,0,0,0,0,0,0,0
3690,1986,28,Master,Married,80141,0,0,0,2013-01-11,534,20,0,1184,102,673,52,40,40,2091,1,7,4,10,22,6,0,0,0,0,1,1,2
3433,1955,59,2n Cycle,Married,72635,0,0,0,2013-06-03,391,54,0,390,22,323,104,35,107,981,1,6,8,6,21,3,1,0,0,0,0,0,1
3389,1970,44,Graduation,Married,69016,0,1,1,2012-11-22,584,61,0,726,53,363,123,107,161,1533,4,8,9,13,34,5,0,0,0,0,0,0,0
4712,1991,23,2n Cycle,Together,20193,0,0,0,2012-11-28,578,18,0,8,8,22,24,11,9,82,1,1,1,4,7,4,0,0,0,0,0,0,0
1170,1975,39,Graduation,Married,27573,1,0,1,2013-03-25,461,45,0,50,15,110,39,15,15,244,4,5,1,4,14,8,0,0,0,0,0,0,0
6347,1979,35,Basic,Single,15862,1,0,1,2013-06-27,367,26,0,1,1,4,11,9,10,36,1,1,0,3,5,8,0,0,0,0,0,0,0
4065,1976,38,PhD,Married,49544,1,0,1,2013-02-12,502,0,0,308,0,73,0,0,23,404,2,5,1,8,16,7,0,0,0,0,0,0,0
8230,1980,34,Graduation,Married,33228,1,0,1,2014-01-23,157,28,0,22,2,31,7,4,5,71,1,2,0,3,6,7,0,0,0,0,0,0,0
1215,1978,36,Graduation,Together,70440,0,0,0,2013-10-08,264,49,0,690,117,499,76,102,88,1572,1,5,10,7,23,3,1,0,0,0,0,0,1
5939,1971,43,Graduation,Together,38232,1,1,2,2014-01-17,163,84,0,43,5,28,7,6,33,122,4,3,1,3,11,5,0,0,0,0,0,0,0
2156,1955,59,PhD,Married,22554,1,1,2,2012-11-03,603,38,0,27,0,10,0,0,4,41,4,2,0,4,10,5,0,0,0,0,0,0,0
7788,1983,31,PhD,Married,23536,1,0,1,2014-06-04,25,53,0,6,0,3,0,0,1,10,1,0,0,3,4,3,0,0,0,0,0,0,0
10323,1952,62,Graduation,Married,49413,0,1,1,2013-10-25,247,88,0,205,7,41,3,2,46,304,2,4,2,5,13,5,0,0,0,0,0,0,0
7947,1969,45,Graduation,Married,42231,1,1,2,2014-03-25,96,99,0,24,0,8,0,1,4,37,1,1,0,3,5,5,0,0,0,0,0,0,0
1891,1980,34,Master,Divorced,78789,0,0,0,2012-08-08,690,12,0,667,50,850,21,83,83,1754,1,4,6,5,16,2,0,0,0,0,0,1,1
2570,1968,46,Graduation,Together,56534,0,1,1,2013-07-23,341,35,0,691,7,61,10,0,46,815,4,10,4,7,25,8,0,1,0,1,0,1,3
9256,1971,43,Graduation,Single,58350,0,1,1,2013-01-04,541,5,0,493,26,206,116,80,80,1001,4,8,3,12,27,6,0,0,0,0,0,0,0
295,1989,25,Graduation,Single,81217,0,0,0,2013-07-19,345,77,0,493,70,324,146,40,84,1157,1,3,7,11,22,1,0,0,0,0,0,0,0
7397,1951,63,Graduation,Single,49090,0,1,1,2013-07-19,345,45,0,494,5,82,7,0,100,688,3,7,2,9,21,7,0,0,0,0,0,0,0
6349,1987,27,Master,Divorced,61787,0,0,0,2013-07-06,358,71,0,621,73,414,78,48,85,1319,1,8,4,6,19,5,0,0,0,0,0,0,0
10790,1985,29,PhD,Married,18169,1,0,1,2013-02-19,495,40,0,9,0,5,0,0,7,21,1,1,0,2,4,8,0,0,0,0,0,0,0
10398,1981,33,2n Cycle,Single,24336,1,0,1,2012-08-27,671,82,0,1,6,2,8,2,12,31,1,1,0,2,4,7,0,0,0,0,0,0,0
2431,1990,24,Graduation,Married,18222,0,0,0,2012-12-31,545,70,0,12,4,19,12,6,14,67,1,2,0,3,6,8,0,0,0,0,0,0,0
550,1952,62,Graduation,Divorced,62335,0,1,1,2013-05-23,402,87,0,243,131,217,85,6,26,708,2,3,3,13,21,2,0,0,0,0,0,0,0
1890,1971,43,2n Cycle,Together,42033,1,1,2,2012-09-19,648,95,0,11,1,4,2,0,7,25,1,1,0,2,4,7,0,0,0,0,0,0,0
10742,1983,31,PhD,Married,86580,0,0,0,2013-02-27,487,72,0,532,21,127,26,20,20,746,0,4,2,5,11,1,0,0,0,0,1,0,1
10356,1957,57,PhD,Divorced,41437,1,1,2,2012-09-22,645,5,0,29,0,2,0,0,1,32,1,1,0,3,5,7,0,0,0,0,0,0,0
4676,1951,63,Master,Widow,73705,0,2,2,2014-03-05,116,86,0,612,91,520,258,107,107,1695,2,9,6,8,25,5,0,0,0,0,0,0,0
8852,1976,38,Graduation,Married,61064,0,1,1,2012-08-31,667,80,0,387,126,342,0,45,180,1080,5,8,4,11,28,6,0,0,0,0,0,0,0
3565,1955,59,Master,Married,38452,1,1,2,2014-03-30,91,62,0,56,0,14,0,0,2,72,3,3,0,3,9,7,0,0,0,0,0,0,0
5294,1989,25,Graduation,Single,18358,1,0,1,2013-11-20,221,49,0,6,8,19,16,4,4,57,3,3,0,4,10,7,0,0,0,0,0,0,0
1958,1973,41,PhD,Together,55012,0,1,1,2014-03-21,100,85,0,582,0,65,0,0,13,660,6,8,2,9,25,5,0,0,0,0,0,0,0
7349,1973,41,Basic,Together,9722,1,0,1,2012-10-02,635,7,0,6,17,16,6,16,42,103,4,3,1,3,11,8,0,0,0,0,0,1,1
8799,1984,30,PhD,Married,38175,1,0,1,2013-09-23,279,6,0,70,6,69,2,3,3,153,3,3,1,4,11,7,0,0,0,0,0,0,0
1351,1956,58,Master,Together,58656,0,1,1,2012-09-20,647,25,0,962,12,194,16,24,12,1220,4,7,8,13,32,6,0,0,0,0,1,0,1
1045,1965,49,Graduation,Together,52117,0,1,1,2012-08-16,682,55,0,112,10,107,30,0,20,279,2,5,2,4,13,7,0,0,0,0,0,0,0
7732,1978,36,Graduation,Married,64813,1,0,1,2014-01-02,178,81,0,293,0,124,179,97,52,745,1,7,2,10,20,5,0,0,0,0,0,0,0
8070,1973,41,PhD,Married,54222,0,1,1,2014-03-01,120,98,0,199,12,31,3,12,7,264,1,3,3,5,12,3,0,0,0,0,0,0,0
477,1986,28,Graduation,Married,83512,0,0,0,2014-06-17,12,31,0,1060,61,835,80,20,101,2157,1,4,7,10,22,1,1,1,1,0,1,1,5
7832,1959,55,Master,Married,77520,0,1,1,2013-08-28,305,30,0,940,44,396,0,88,58,1526,1,8,7,7,23,4,1,0,1,0,1,1,4
2202,1978,36,Graduation,Together,41154,0,1,1,2013-04-09,446,98,0,44,2,11,2,3,7,69,1,1,0,4,6,5,0,0,0,0,0,0,0
7396,1966,48,Graduation,Married,80398,0,0,0,2012-11-10,596,92,0,342,51,936,207,35,26,1597,1,5,8,12,26,3,0,0,0,0,1,0,1
4055,1992,22,Basic,Single,18746,1,0,1,2014-05-29,31,41,0,2,10,11,12,9,20,64,2,3,0,3,8,6,0,0,0,0,0,0,0
10340,1984,30,Graduation,Together,35196,1,0,1,2012-11-13,593,68,0,75,12,141,43,39,187,497,6,6,1,5,18,8,0,0,0,0,0,0,0
10091,1956,58,Graduation,Single,60230,0,1,1,2013-05-20,405,78,0,520,20,367,39,81,40,1067,2,6,3,6,17,5,0,0,0,0,0,0,0
7629,1977,37,Graduation,Married,22108,1,1,2,2014-05-08,52,46,0,5,3,9,6,2,6,31,2,2,0,3,7,7,0,0,0,0,0,0,0
10640,1974,40,Graduation,Together,44392,1,1,2,2013-09-05,297,71,0,87,5,71,7,12,29,211,5,4,1,4,14,7,0,0,0,0,0,0,0
3498,1976,38,PhD,Married,55424,0,1,1,2012-11-25,581,6,0,462,61,184,10,53,107,877,4,7,5,9,25,6,0,0,1,0,0,1,2
6742,1979,35,Graduation,Married,17688,1,0,1,2013-01-13,532,82,1,2,2,1,3,1,2,11,1,1,0,2,4,8,0,0,0,0,0,0,0
1172,1983,31,PhD,Married,92491,0,0,0,2013-05-01,424,71,0,979,44,935,29,25,22,2034,1,7,5,12,25,3,1,0,0,1,1,1,4
569,1991,23,Graduation,Single,90273,0,0,0,2013-12-14,197,32,0,704,129,853,120,74,111,1991,1,5,6,7,19,2,1,0,0,1,1,1,4
4686,1962,52,PhD,Widow,82571,0,0,0,2014-04-02,88,28,0,861,31,558,62,95,79,1686,0,6,5,13,24,2,0,0,0,0,1,0,1
1381,1982,32,PhD,Single,38513,1,0,1,2014-01-28,152,20,0,172,3,115,16,0,18,324,5,6,1,5,17,8,0,0,0,0,0,1,1
2634,1979,35,Master,Single,16653,1,0,1,2014-04-18,72,10,0,5,7,31,15,4,7,69,3,2,1,3,9,6,0,0,0,0,0,1,1
10905,1955,59,Graduation,Together,42586,1,1,2,2012-10-29,608,7,0,194,2,56,0,0,0,252,5,4,1,6,16,8,0,0,0,0,0,1,1
1744,1965,49,Basic,Single,23529,0,1,1,2013-01-07,538,67,0,9,7,13,3,2,20,54,1,1,1,2,5,6,0,0,0,0,0,0,0
1000,1961,53,Master,Together,74881,1,1,2,2013-03-08,478,48,0,505,72,270,36,27,54,964,4,9,2,12,27,5,0,0,0,0,0,0,0
3828,1951,63,Graduation,Married,71107,0,1,1,2013-02-17,497,61,0,533,10,217,198,174,195,1327,2,7,6,13,28,4,0,0,0,0,0,0,0
8605,1964,50,PhD,Together,46910,1,1,2,2014-03-23,98,36,0,48,0,14,0,0,6,68,2,2,0,3,7,6,0,0,0,0,0,0,0
10304,1959,55,Graduation,Married,18690,0,0,0,2012-12-28,548,77,0,6,1,7,23,4,19,60,1,1,1,2,5,8,0,0,0,0,0,0,0
4351,1955,59,Graduation,Divorced,37244,1,1,2,2013-04-27,428,90,0,18,2,10,0,0,25,55,1,1,1,2,5,7,0,0,1,0,0,0,1
10129,1966,48,Graduation,Together,82427,0,0,0,2014-03-12,109,35,0,482,147,509,104,107,107,1456,1,3,5,12,21,1,0,0,0,0,1,0,1
2499,1958,56,2n Cycle,Single,75342,0,1,1,2013-05-06,419,38,0,204,97,97,21,118,26,563,1,5,2,10,18,4,0,0,0,0,0,0,0
10092,1954,60,Graduation,Divorced,70044,0,1,1,2013-02-18,496,46,0,1073,0,250,153,14,14,1504,4,7,10,5,26,5,0,0,0,0,0,0,0
7500,1967,47,Graduation,Single,79146,1,1,2,2014-04-24,66,33,0,245,16,223,21,43,16,564,2,8,1,8,19,6,0,0,0,0,0,0,0
5796,1963,51,Graduation,Married,77437,0,0,0,2013-11-26,215,70,0,560,21,442,29,44,29,1125,1,4,5,13,23,1,0,0,0,0,1,0,1
10556,1959,55,Graduation,Married,54984,0,1,1,2014-05-24,36,51,0,173,13,131,32,3,6,358,4,6,1,6,17,7,1,0,0,0,0,0,1
1064,1971,43,PhD,Married,42403,1,0,1,2013-12-11,200,18,0,22,1,11,0,5,3,42,1,1,0,3,5,8,0,0,0,0,0,0,0
48,1964,50,Graduation,Together,55761,0,1,1,2014-04-24,66,97,0,136,1,12,0,3,32,184,2,4,1,3,10,6,0,0,0,1,0,0,1
7610,1983,31,Graduation,Together,37292,1,0,1,2013-04-18,437,32,0,275,0,86,10,23,66,460,5,6,3,5,19,8,0,0,0,0,0,0,0
263,1945,69,PhD,Single,45576,0,0,0,2014-05-28,32,9,0,56,19,29,2,14,25,145,1,3,1,3,8,8,0,0,0,0,0,1,1
10814,1947,67,Graduation,Together,70321,0,0,0,2013-01-16,529,6,0,303,23,751,82,26,191,1376,1,6,5,13,25,4,0,0,0,0,0,1,1
9710,1969,45,PhD,Divorced,58086,0,1,1,2013-01-20,525,80,0,708,7,62,0,0,15,792,2,11,3,7,23,8,0,0,0,0,0,0,0
9292,1952,62,Graduation,Married,81795,0,0,0,2012-10-26,611,74,0,324,132,693,27,118,88,1382,1,4,11,7,23,2,0,0,0,0,0,0,0
10250,1947,67,Basic,Together,28389,0,0,0,2012-11-20,586,49,0,1,5,3,7,4,8,28,1,1,0,2,4,7,0,0,0,0,0,0,0
7881,1946,68,Master,Married,66835,0,0,0,2013-09-28,274,21,0,620,26,195,34,17,141,1033,1,6,4,13,24,2,0,0,0,0,0,0,0
5847,1969,45,Graduation,Divorced,69901,0,1,1,2013-05-29,396,95,0,312,21,206,102,92,149,882,3,7,3,10,23,5,0,0,0,0,0,0,0
737,1949,65,PhD,Married,80360,0,0,0,2013-03-03,483,56,0,1493,86,454,112,43,43,2231,2,4,4,5,15,2,1,0,0,1,1,0,3
3571,1961,53,PhD,Together,63342,0,1,1,2012-10-16,621,48,0,918,21,118,13,10,21,1101,3,8,3,5,19,6,0,0,0,1,0,1,2
7807,1974,40,Graduation,Married,44989,0,1,1,2012-09-12,655,26,0,98,0,106,49,10,106,369,5,5,1,5,16,6,0,0,0,0,0,0,0
3878,1980,34,2n Cycle,Single,31859,1,0,1,2014-02-27,122,3,0,3,4,7,15,8,11,48,1,1,0,3,5,7,0,0,0,0,0,0,0
5092,1949,65,PhD,Widow,51569,0,1,1,2013-02-12,502,39,0,380,0,47,6,0,34,467,4,7,1,7,19,8,0,0,0,1,0,1,2
2154,1971,43,Graduation,Widow,30372,1,1,2,2012-12-25,551,33,0,15,0,12,7,3,7,44,3,2,0,3,8,7,0,0,0,0,0,0,0
5394,1979,35,Basic,Single,16014,1,1,2,2013-03-17,469,42,0,3,9,4,7,8,7,38,4,1,1,4,10,3,0,0,0,0,0,0,0
3798,1968,46,Graduation,Married,41120,1,1,2,2013-11-06,235,80,0,24,2,23,0,8,24,81,3,2,1,3,9,6,0,0,0,0,0,0,0
3524,1971,43,Master,Single,39763,1,0,1,2013-08-04,329,9,0,80,1,60,4,6,16,167,2,5,1,2,10,9,0,0,0,0,0,1,1
5247,1955,59,PhD,Married,38725,1,1,2,2014-05-10,50,52,0,31,0,6,2,1,5,45,2,1,0,4,7,4,0,0,0,0,0,0,0
5883,1972,42,Graduation,Married,77981,1,0,1,2013-05-26,399,78,0,138,120,204,16,126,60,664,3,7,4,7,21,5,0,0,0,0,0,0,0
2118,1964,50,2n Cycle,Married,62905,0,1,1,2013-09-10,292,68,0,166,75,96,119,107,59,622,3,7,2,8,20,4,0,0,0,0,0,0,0
8812,1979,35,2n Cycle,Divorced,13533,1,0,1,2013-03-10,476,45,0,12,3,8,8,0,17,48,2,2,0,3,7,7,0,0,0,0,0,0,0
6616,1975,39,Graduation,Together,59481,0,1,1,2013-10-23,249,47,0,178,3,85,71,66,58,461,2,3,3,8,16,2,0,0,0,0,0,0,0
2797,1977,37,Graduation,Married,72117,0,1,1,2013-08-20,313,34,0,707,20,171,65,60,50,1073,1,9,7,9,26,5,0,0,0,0,0,0,0
4328,1986,28,2n Cycle,Married,21955,1,0,1,2013-09-07,295,81,0,5,1,7,17,14,11,55,2,2,1,3,8,6,0,0,0,0,0,0,0
9167,1956,58,Graduation,Married,67131,0,1,1,2013-03-26,460,72,0,465,71,250,93,35,62,976,3,9,2,12,26,6,0,0,0,0,0,0,0
10560,1980,34,PhD,Single,36802,1,0,1,2014-06-16,13,23,0,16,1,2,0,0,1,20,1,1,0,3,5,5,0,0,0,0,0,0,0
2631,1982,32,Graduation,Together,71853,0,0,0,2013-05-08,417,29,0,358,108,413,141,97,32,1149,1,2,8,6,17,1,0,0,0,0,0,0,0
8312,1961,53,Basic,Married,28249,0,0,0,2014-06-15,14,80,0,1,9,7,2,14,10,43,1,2,0,3,6,6,0,0,0,0,0,0,0
5534,1975,39,Master,Married,47808,0,1,1,2013-10-20,252,30,0,123,1,26,2,0,72,224,2,3,2,3,10,7,0,0,1,0,0,0,1
5093,1974,40,PhD,Divorced,25509,1,0,1,2012-09-18,649,15,0,40,3,30,10,7,11,101,3,3,0,3,9,9,0,0,0,0,0,1,1
7592,1946,68,PhD,Married,51012,0,0,0,2013-04-18,437,86,0,102,9,63,2,9,24,209,1,4,1,4,10,6,0,0,0,0,0,0,0
8895,1985,29,Graduation,Single,70596,0,0,0,2012-10-05,632,68,0,347,44,534,17,0,26,968,1,3,5,12,21,2,0,0,0,0,0,0,0
8584,1952,62,PhD,Together,85431,0,0,0,2013-06-08,386,54,0,376,53,462,168,53,53,1165,1,2,7,7,17,0,0,0,0,0,0,0,0
2694,1967,47,Graduation,Married,42664,0,1,1,2014-03-18,103,44,0,21,0,3,0,0,0,24,1,1,0,3,5,6,0,0,0,0,0,0,0
8910,1955,59,Graduation,Together,42586,1,1,2,2012-10-29,608,7,0,194,2,56,0,0,0,252,5,4,1,6,16,8,0,0,0,0,0,1,1
7433,1985,29,Graduation,Single,29760,1,0,1,2012-08-29,669,87,0,64,4,68,7,5,17,165,4,3,1,4,12,8,0,0,0,0,0,0,0
164,1977,37,PhD,Married,28973,0,0,0,2012-10-13,624,59,0,206,0,46,3,2,12,269,2,5,1,5,13,8,0,0,0,0,0,0,0
10477,1973,41,PhD,Together,39435,1,0,1,2013-08-06,327,16,0,71,0,18,0,0,13,102,1,3,1,2,7,7,0,0,0,0,0,0,0
2681,1984,30,2n Cycle,Married,65370,0,0,0,2013-08-01,332,1,0,71,22,112,138,89,29,461,1,2,3,13,19,1,0,0,0,0,0,0,0
5150,1979,35,Basic,Single,20194,1,0,1,2012-12-17,559,64,0,0,4,7,11,10,15,47,2,2,0,3,7,6,0,0,0,0,0,0,0
5283,1976,38,PhD,Single,42473,1,1,2,2014-02-17,132,72,0,93,1,21,0,4,25,144,3,2,1,4,10,5,0,0,0,0,0,0,0
9645,1968,46,Graduation,Married,64590,0,0,0,2012-10-14,623,98,0,920,138,168,36,46,30,1338,1,9,4,10,24,6,0,0,0,0,0,0,0
10678,1959,55,Graduation,Together,71232,0,1,1,2013-11-28,213,91,0,653,17,170,34,26,17,917,2,11,2,10,25,7,0,0,0,0,0,0,0
7261,1971,43,Graduation,Together,34600,1,1,2,2013-01-01,544,8,0,199,33,60,8,3,15,318,5,5,2,5,17,8,0,0,0,0,0,1,1
9648,1967,47,Graduation,Single,46904,1,1,2,2012-11-03,603,20,0,153,4,56,0,9,31,253,4,5,1,4,14,8,0,0,0,0,0,0,0
2870,1973,41,Graduation,Married,49094,0,1,1,2012-09-21,646,6,0,376,0,38,11,8,69,502,5,6,3,6,20,6,0,0,0,0,0,0,0
8008,1983,31,Graduation,Together,36075,1,0,1,2013-12-09,202,54,0,46,0,30,12,1,30,119,1,2,0,4,7,6,0,0,0,0,0,0,0
1513,1979,35,2n Cycle,Together,60839,1,1,2,2012-08-28,670,72,0,600,21,128,223,150,128,1250,13,2,2,12,29,8,0,0,0,0,0,0,0
6173,1979,35,Graduation,Together,77298,0,1,1,2013-11-02,239,46,0,425,115,292,23,35,79,969,1,6,6,11,24,3,0,0,0,0,0,0,0
1419,1950,64,Graduation,Together,34026,1,1,2,2013-08-05,328,11,0,18,6,15,12,8,17,76,3,2,1,3,9,5,0,0,0,0,0,0,0
9150,1963,51,PhD,Single,48918,1,1,2,2014-04-12,78,21,0,52,0,9,0,0,1,62,2,1,0,4,7,4,0,0,0,0,0,0,0
7960,1962,52,2n Cycle,Together,82122,0,0,0,2013-08-15,318,89,0,734,22,350,151,25,100,1382,1,3,9,13,26,1,0,0,0,0,1,0,1
1250,1976,38,Graduation,Single,37697,1,0,1,2014-02-07,142,82,0,34,6,21,11,4,8,84,1,2,1,3,7,6,0,0,0,0,0,0,0
9905,1952,62,Graduation,Together,34074,1,1,2,2013-07-13,351,69,0,135,1,41,10,1,67,255,5,3,3,3,14,6,0,0,1,0,0,0,1
10691,1960,54,Master,Married,28520,1,1,2,2013-06-14,380,55,0,11,0,10,0,2,20,43,1,1,1,2,5,6,0,0,0,0,0,0,0
7002,1955,59,Graduation,Single,62535,0,1,1,2013-10-03,269,13,0,163,48,90,0,45,52,398,1,3,2,8,14,3,0,0,0,0,0,0,0
2952,1977,37,Master,Single,36273,1,0,1,2014-04-16,74,80,0,29,3,30,3,2,9,76,2,3,0,3,8,6,0,0,0,0,0,0,0
8439,1964,50,Graduation,Together,63404,0,2,2,2014-06-06,23,97,0,734,26,70,11,44,17,902,2,6,3,4,15,4,1,0,0,0,0,0,1
762,1981,33,2n Cycle,Together,75774,1,0,1,2014-05-02,58,27,0,340,21,134,258,14,56,823,1,7,5,8,21,4,0,0,0,0,0,0,0
2831,1976,38,Graduation,Together,78416,0,1,1,2014-06-27,2,99,0,453,38,279,188,38,183,1179,2,7,7,10,26,3,0,0,0,0,0,0,0
6977,1974,40,Graduation,Together,75702,0,1,1,2012-10-14,623,87,0,1073,0,629,145,37,37,1921,1,10,5,13,29,6,0,0,0,0,1,0,1
6289,1951,63,Master,Together,59385,1,1,2,2013-04-28,427,85,0,135,0,10,0,4,36,185,2,3,1,4,10,5,0,0,0,0,0,0,0
4168,1966,48,Graduation,Single,37070,1,1,2,2013-03-20,466,30,0,231,7,137,4,15,39,433,9,5,1,8,23,7,0,0,0,0,0,1,1
8397,1951,63,Graduation,Married,44689,1,1,2,2014-01-10,170,82,0,18,0,5,0,0,11,34,2,1,1,2,6,7,0,0,1,0,0,0,1
9284,1958,56,Graduation,Together,53977,0,1,1,2013-06-08,386,21,0,620,16,165,0,24,82,907,5,5,5,12,27,5,0,0,0,0,0,0,0
6237,1966,48,PhD,Single,7144,0,2,2,2013-12-07,204,92,0,81,4,33,5,2,291,416,0,23,1,1,25,0,0,0,0,0,0,0,0
3130,1964,50,Graduation,Single,18701,1,1,2,2013-06-04,390,95,0,12,4,2,10,6,10,44,4,2,0,4,10,5,0,0,0,0,0,0,0
1619,1956,58,Graduation,Married,90369,0,0,0,2014-04-28,62,2,0,292,51,981,224,23,17,1588,1,4,6,6,17,1,0,0,0,0,0,1,1
1990,1974,40,PhD,Single,63159,0,0,0,2012-11-05,601,74,0,965,34,586,89,86,37,1797,1,3,5,8,17,3,0,0,1,0,0,0,1
5513,1966,48,Graduation,Together,37758,1,1,2,2012-10-04,633,49,0,27,2,10,0,0,1,40,2,1,0,3,6,8,0,0,0,0,0,0,0
269,1963,51,PhD,Single,46757,0,1,1,2012-11-16,590,71,0,777,30,163,0,51,122,1143,6,4,4,7,21,9,0,0,0,0,0,0,0
8093,1969,45,Master,Married,79734,0,0,0,2014-06-28,1,72,0,572,8,232,23,62,17,914,1,4,3,6,14,1,1,0,0,0,0,0,1
10513,1992,22,Graduation,Together,63207,0,0,0,2013-01-20,525,68,0,438,169,565,91,169,70,1502,1,2,3,6,12,7,1,0,0,0,0,0,1
10177,1954,60,Graduation,Divorced,72071,0,1,1,2013-02-14,500,4,0,531,69,300,150,138,150,1338,3,5,4,8,20,2,0,0,0,0,0,0,0
2549,1983,31,PhD,Together,21840,1,0,1,2013-07-21,343,80,0,17,0,9,0,0,1,27,1,1,0,3,5,9,0,0,0,0,0,0,0
5782,1982,32,2n Cycle,Together,58582,0,1,1,2013-09-28,274,15,0,402,35,106,101,77,42,763,2,9,2,9,22,5,0,0,0,1,0,0,1
10057,1951,63,Graduation,Single,72282,0,0,0,2013-07-19,345,70,0,503,27,419,90,139,153,1331,1,5,7,9,22,7,0,0,0,0,0,1,1
10307,1956,58,Graduation,Married,50387,0,2,2,2013-08-31,302,91,0,369,9,87,12,14,34,525,3,6,2,8,19,5,0,0,0,0,0,0,0
8566,1961,53,PhD,Together,32583,1,1,2,2014-06-15,14,10,0,5,0,3,0,0,1,9,1,1,0,2,4,7,0,0,0,0,0,0,0
2415,1962,52,Graduation,Together,62568,0,1,1,2014-04-07,83,99,0,362,17,398,80,35,61,953,3,5,3,5,16,4,1,0,0,0,0,0,1
5684,1971,43,Master,Divorced,44635,1,1,2,2013-10-11,261,25,0,56,0,9,0,0,3,68,2,2,0,3,7,7,0,0,0,0,0,0,0
8334,1971,43,Master,Single,33316,1,1,2,2013-10-04,268,34,0,79,1,31,4,4,12,131,3,2,1,4,10,6,0,0,0,0,0,0,0
9166,1968,46,Graduation,Married,63967,0,1,1,2013-08-09,324,57,0,387,84,141,73,35,162,882,3,4,4,12,23,2,0,0,0,0,0,0,0
1440,1978,36,2n Cycle,Together,52513,0,0,0,2012-09-04,663,84,0,367,17,241,104,188,232,1149,2,9,5,9,25,7,0,0,0,0,0,0,0
78,1969,45,Graduation,Married,25293,1,0,1,2013-09-15,287,51,0,15,0,11,0,2,9,37,1,1,1,2,5,8,0,0,0,0,0,0,0
5441,1965,49,PhD,Widow,54111,0,1,1,2013-08-25,308,97,0,267,6,54,8,3,50,388,2,5,2,6,15,5,0,0,0,0,0,0,0
5302,1986,28,Graduation,Together,78394,0,0,0,2013-02-15,499,13,0,298,27,697,216,24,166,1428,1,4,6,5,16,2,0,0,0,0,0,1,1
4687,1958,56,Master,Married,80739,0,0,0,2013-05-23,402,92,0,674,92,736,39,0,92,1633,1,3,11,9,24,1,0,0,0,0,0,0,0
1087,1975,39,Master,Together,22669,1,0,1,2013-05-22,403,30,0,16,14,36,37,22,48,173,3,4,1,2,10,9,0,0,0,0,0,1,1
6859,1987,27,Graduation,Single,29236,1,0,1,2013-10-08,264,30,0,37,4,24,16,9,9,99,2,4,0,3,9,9,0,0,0,0,0,0,0
9860,1959,55,Graduation,Together,44911,0,1,1,2013-03-15,471,11,0,159,0,22,2,1,31,215,3,4,1,4,12,7,0,0,0,0,0,0,0
7129,1962,52,PhD,Married,54693,0,1,1,2013-02-17,497,72,0,686,17,142,23,26,35,929,8,6,4,13,31,6,0,0,0,0,0,0,0
5866,1974,40,Graduation,Together,48186,1,0,1,2014-03-20,101,39,0,97,3,66,12,7,34,219,3,4,1,4,12,7,0,0,0,0,0,0,0
10521,1977,37,Graduation,Married,54809,1,1,2,2013-09-11,291,0,0,63,6,57,13,13,22,174,4,2,1,5,12,4,0,0,0,0,0,1,1
7393,1978,36,Graduation,Together,41580,1,1,2,2012-12-10,566,15,0,56,5,24,4,0,3,92,3,2,1,3,9,5,0,0,0,0,0,0,0
7849,1970,44,PhD,Married,80336,0,0,0,2013-09-09,293,12,0,209,19,456,160,142,66,1052,1,2,9,13,25,1,0,0,0,0,0,0,0
332,1957,57,Graduation,Married,47743,0,1,1,2013-03-22,464,56,0,198,2,43,0,12,20,275,3,4,1,6,14,6,0,0,0,1,0,0,1
9847,1955,59,2n Cycle,Married,62972,0,1,1,2012-08-03,695,39,0,313,15,47,20,0,192,587,2,7,4,3,16,6,0,0,0,0,0,0,0
531,1954,60,PhD,Divorced,57333,0,1,1,2012-09-22,645,55,0,941,14,397,76,58,176,1662,11,8,5,9,33,6,0,0,0,0,0,1,1
9576,1982,32,PhD,Together,32313,1,0,1,2013-02-11,503,60,0,86,4,56,2,4,7,159,3,4,0,4,11,9,0,0,0,0,0,0,0
6906,1953,61,Master,Widow,84953,0,0,0,2013-06-03,391,73,0,167,48,602,63,72,72,1024,1,3,10,4,18,2,1,0,0,1,1,1,4
7419,1968,46,Master,Divorced,27071,1,0,1,2014-04-23,67,90,0,8,3,19,0,2,3,35,2,2,0,3,7,6,0,0,0,0,0,0,0
3170,1957,57,Master,Together,68148,0,0,0,2013-08-31,302,86,0,389,66,408,37,57,85,1042,1,4,4,6,15,2,0,0,0,0,0,0,0
8527,1965,49,Master,Together,65735,1,1,2,2013-12-07,204,37,0,239,7,119,4,15,11,395,5,6,2,6,19,7,0,0,0,0,0,0,0
7872,1975,39,PhD,Married,86836,0,0,0,2012-09-12,655,7,0,179,21,273,0,21,63,557,1,6,10,6,23,5,1,0,1,0,1,1,4
